brand_id,device_type,model_name,color,selling_price,original_price,display_id,rating,strap_id,average_battery_life,reviews,brand_name,display_type,strap_material
2,Smartwatch,2 - 42 mm Silver Aluminium Case,Pearl Woven,34900,34900,2,4.7,25,1,,APPLE,OLED Retina Display,Aluminium
2,Smartwatch,Nike+ GPS - 42 mm Space Gray Aluminium Case,Black,32380,32380,2,4.6,25,1,,APPLE,OLED Retina Display,Aluminium
2,Smartwatch,Series 3 GPS + Cellular- 42 mm White Ceramic Case,Black,122090,122090,2,4.6,25,1,,APPLE,OLED Retina Display,Nylon
2,Smartwatch,38 mm Stainless Steel Stainless Steel Case with Modern Buckle,Black,64900,64900,2,4.3,25,1,,APPLE,OLED Retina Display,Stainless Steel
2,Smartwatch,8 mm Stainless Steel Case,Saddle Brown,56900,56900,2,4.3,25,1,,APPLE,OLED Retina Display,Stainless Steel
2,Smartwatch,series 2 - 38 mm Stainless Steel Case,Blue Modern,64900,64900,2,4.6,25,1,,APPLE,OLED Retina Display,Stainless Steel
2,Smartwatch,Nike+ - 38 mm Space Gray Aluminium Case,Black,31600,31600,2,4.5,25,1,,APPLE,OLED Retina Display,Aluminium
2,Smartwatch,Venu Sq - Music Edition,"Multicolor, White, Brown",20990,25990,2,4.3,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Venu Sq,"Grey, White",15990,20990,2,4.2,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Garmin Instinct Tactical,"Black, Brown",19990,31490,2,4.7,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Venu,Blue,31990,39990,2,4,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 45,"Red, Black",14990,20990,2,4.4,25,7,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Venu 2,"Black, Blue",41990,41990,2,4.7,25,14,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Vivosmart 4,"Purple, Black",12150,13490,2,3.9,25,5,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Garmin Instinct HR,"Graphite, Sunburst",34990,41490,2,4.1,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Approach S62,"White, Black",46990,51990,2,4.1,25,12,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Venu 2S,"Grey, White",37990,37990,2,4.2,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 245 Music,"Black, Red",30000,36490,2,4.2,25,7,,GARMIN ,LED Display,Silicone
2,Smartwatch,Garmin Instinct HR,Flame Red,20990,28490,2,3.7,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Instinct,Blue,19990,28490,2,4.4,25,7,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner 245,"Grey, Yellow",24990,31490,2,4.6,25,7,,GARMIN ,LCD Display,Silicone
2,Smartwatch,Vivomove Style,"White, Pink",26990,31490,2,3.3,25,14,,GARMIN ,AMOLED Display,Nylon
2,Smartwatch,Fenix 6 Pro Solar,"Grey, Black",72990,88490,2,,25,45,,GARMIN ,AMOLED Display,Nylon
2,Smartwatch,Fenix 6X,"Black, Orange, Red",79990,88490,2,,25,45,,GARMIN ,AMOLED Display,Nylon
2,Smartwatch,FORERUNNER 745 Magma Red,Magma Red,46990,51990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 6,"Black, Red, Orange",76990,86690,2,,25,30,,GARMIN ,LED Display,Nylon
2,Smartwatch,Lily,"Purple, Grey, Brown, Black, White ",18990,20990,2,3.3,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Approach S12,"Black, White",18990,20990,2,4,25,12,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Instinct,Graphite,19990,28490,2,5,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivomove 3,Black,19990,25990,2,,25,7,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Fenix 6X Solar,"Black, Grey",105990,119490,2,,25,45,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Fenix 6,"Grey, Blue",77990,86690,2,,25,45,,GARMIN ,OLED Display,Nylon
2,Smartwatch,Fenix 5X,Black,58490,58490,2,,25,30,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Vivomove Luxe,"Black, Silver, White",39990,52990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 6,"Black, Grey",74990,82990,2,,25,30,,GARMIN ,OLED Display,Leather
2,Smartwatch,Vivomove,Black,31990,36790,2,3.3,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 6S,"Black, Grey",70990,84090,2,,25,30,,GARMIN ,LED Display,Stainless Steel
2,Smartwatch,Forerunner 945,"Black, Blue",56490,62490,2,4.2,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 55,Black,20990,20990,2,,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,VIVOMOVE LUXE,Navy ,35990,47490,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Lily,Black,23490,25990,2,3.3,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 5X Plus,"White, Black",59990,79990,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Swim 2,Slate,20990,26990,2,,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive 3 Element,Grey,14990,16990,2,3,25,7,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivomove 3S,Black,19990,25990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 55,White,20990,20990,2,,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Vivoactive 3 Music,Black,23990,29290,2,3.6,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Vivomove HR,Black,16990,17990,2,3.6,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Fenix 6X,"Bluw, White ",86990,96390,2,,25,45,,GARMIN ,OLED Display,Leather
2,Smartwatch,HRM-Swim,Black,8990,8990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Garmin Instinct Solar Tactical,Grey,46990,51990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 5S Frost Blue,Blue Sapphire,39990,53190,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 935,Tidal Blue,39990,48790,2,4.7,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Hybrid 3,Black,19990,25990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner 245 Music Japan Edition,"Red, White ",29990,36490,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Fenix 5,Black,47990,52990,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Instinct Solar Tidal,"Tidal Blue, Flame Red",34990,41490,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 5S Plus,Blue Sapphire,49990,53190,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 6 Sapphire Titanium,Blue Sapphire,81990,96690,2,,25,45,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Fenix 6 Sapphire Gray DLC,Black,74990,82990,2,,25,30,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Vivoactive 3 Music,Blue,26990,26990,2,3.6,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 935,Flame Red,33742,48990,2,4.7,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 745 Whitestone,White,46990,51990,2,,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,VIVOACTIVE 4S,Powder Gray,34990,34990,2,,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 935,"Black, Green, Yellow",42990,42990,2,4.7,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 235,Black,18990,22990,2,4.7,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Fenix 6S,"Black, White",77990,86690,2,,25,45,,GARMIN ,AMOLED Display,Nylon
2,Smartwatch,Forerunner 235,Blue,24990,31197,2,4.7,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Venu,Black,32990,39990,2,4,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Vivoactive 4,Black,28990,34990,2,4.3,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 245 Music,"Grey, White",33490,34990,2,4.2,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 6 Pro Solar,Yellow,84490,88490,2,,25,45,,GARMIN ,AMOLED Display,Nylon
2,Smartwatch,Garmin Instinct Solar Tactical,White,42990,47490,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 745 Black,Black,46990,51990,2,5,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive HR,Black,21990,21990,2,3.5,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix 5s,Blue Sapphire,54990,54990,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,vivoactive 4S 40mm,"Rose Gold, Slate Black",28990,34990,2,5,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Instinct,"Blue, Orange",25249,26990,2,4.4,25,14,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Instinct Solar Camo Edition,"Black, Grey",47490,47490,2,4.7,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivomove 3S,Black,19990,25990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Lily,"Purple, White",18990,20990,2,3.3,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Vivoactive 3 Element Cerise,Cerise,14990,16990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner 235,Black,21999,27790,2,4.7,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,VIVOMOVE 3S Navy,Rose Gold,19990,25990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Fenix 5s,"Black, White",34990,49990,2,,25,30,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive 4,Purple,28990,34990,2,4.3,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Vivoactive 3 Music,White,19144,26990,2,3.6,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner15 Heart,Black,12999,14499,2,4.7,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Running GPS 935,Black,42990,42990,2,,25,14,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Forerunner,Black,44990,44990,2,,25,14,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Approach S20,"Black, White",15990,19990,2,4.1,25,12,,GARMIN ,OLED Display,Silicone
2,Smartwatch,Forerunner 235 Activity Tracker,Black,22990,22990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive 3 element,Black,22990,29990,2,3.6,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Fenix,Black,54990,54990,2,,25,30,,GARMIN ,AMOLED Display,Leather
2,Smartwatch,Forerunner 35,Frost Blue,16990,16990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner,Black,16990,16990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner,Blue,29990,29990,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive 3 element,Grey,13578,24990,2,3.6,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Rubber 35,Black,16990,16990,2,2,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,FORRUNNER 235,Black,22990,22990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner,Black,27990,27990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Forerunner Fitness Notifier,Black,15990,16743,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Vivomove HR,Black,12990,19990,2,3.7,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,Vivoactive 3 element,Blue,16990,16990,2,3.6,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Vivoactive,Black,27990,27990,2,4.8,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Forerunner 735XT,Black,39990,39990,2,,25,14,,GARMIN ,LED Display,Silicone
2,Smartwatch,HR GPS Smart,Black,15999,20000,2,,25,14,,GARMIN ,AMOLED Display,Silicone
2,Smartwatch,Hybrid,Rose Gold,15911,21335,2,,25,7,,GARMIN ,LED Display,Silicone
2,Smartwatch,Watch,"Black, Silver",14999,16999,2,4.4,25,14,,OnePlus ,AMOLED Display,Elastomer
2,Smartwatch,GT2 46mm,"Black, Brown",14990,20990,2,4.5,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,GT2 Pro,Black,22990,29990,2,4.4,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,GT2 Pro,Grey,24990,34990,2,3.5,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,GT2 eSport,Black,11990,19990,2,4.3,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,GT2 eSport,Red,8990,19990,2,4.3,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,GT2 eActive,"Green, Red",11990,19990,2,4.3,25,14,,Huawei,AMOLED Display,Thermoplastic polyurethane
2,Smartwatch,GT2 42mm,Black,14990,19990,2,4.3,25,14,,Huawei,AMOLED Display,Elastomer
2,Smartwatch,Stainless Steel,Black,19990,19990,2,4.5,25,14,,Huawei,AMOLED Display,Leather
2,Smartwatch,GT Active,Green,8990,20990,2,4.4,25,14,,Huawei,AMOLED Display,Silicone
2,Smartwatch,GT Active,Orange,15990,20990,2,4.4,25,14,,Huawei,AMOLED Display,Silicone
2,Smartwatch,GT Sport,Black,10990,20990,2,4.4,25,14,,Huawei,AMOLED Display,Silicone
2,Smartwatch,GT Classic,Brown,10990,21990,2,4.5,25,14,,Huawei,AMOLED Display,Leather
2,Smartwatch,GT2 46mm,Grey,20990,30990,2,4.5,25,14,,Huawei,AMOLED Display,Stainless Steel
2,Smartwatch,Fit,Blue,9999,9999,2,3.4,25,7,,Huawei,AMOLED Display,Silicone
2,Smartwatch,Fit,Orange,6999,9999,2,3.4,25,7,,Huawei,AMOLED Display,Silicone
2,Smartwatch,Watch 2 Sport,Black,29999,29999,2,3.8,25,7,,Huawei,AMOLED Display,Silicone
2,Smartwatch,Watch 32564546,Black,49999,49999,2,4.1,25,14,,Huawei,AMOLED Display,Silicone
2,Smartwatch,Watch 2,Black,25999,25999,2,3.9,25,7,,Huawei,AMOLED Display,Leather
2,Smartwatch,Watch 36456,Black,55000,55000,2,4.1,25,14,,Huawei,AMOLED Display,Silicone
2,Smartwatch,GT Fortuna-B19S Sport,Black,13990,20990,2,4.1,25,14,,Huawei,AMOLED Display,Elastomer
2,FitnessBand,HR,Black,1999,1999,2,3.8,25,7,,GOQii,OLED Display,Silicone
2,FitnessBand,Vital,Black,3499,3499,2,3.7,25,7,,GOQii,OLED Display,Thermoplastic polyurethane
2,Smartwatch,Gen 5E,"Grey, Multicolor",18495,18495,2,4.2,25,1,,FOSSIL ,AMOLED Display,Stainless Steel
